,Station1_lat,Station1_lon,Station2_lat,Station2_lon
6143,51.157635,7.152261,51.157635,7.152261
6144,53.46375,9.480191,53.46375,9.480191
6145,51.718327,12.710856,51.718327,12.710856
6146,47.680542,9.858624,47.680542,9.858624
6147,53.476357,9.845634,53.476357,9.845634
6148,48.74303,9.215082,48.74303,9.215082
6149,53.747086,9.087519,53.747086,9.087519
6150,50.839622,8.746069,50.839622,8.746069
6151,52.520077,13.466504,52.520077,13.466504
6152,51.450153,7.012626,51.450153,7.012626
6153,52.605583,10.052445,52.605583,10.052445
6154,50.88331,6.854505,50.88331,6.854505
6155,50.85532,6.078945,50.85532,6.078945
6156,48.560375,12.135269,48.560375,12.135269
6157,51.142532,7.131033,51.142532,7.131033
6158,50.0,8.999993,50.0,8.999993
6159,51.090153,7.406205,51.090153,7.406205
6160,49.230984,10.592098,49.230984,10.592098
6161,48.122982,9.766031,48.122982,9.766031
6162,49.502457,8.423718,49.502457,8.423718
6163,51.443718,7.847206,51.443718,7.847206
6164,47.61593,7.666106,47.61593,7.666106
6165,50.925056,14.179772,50.925056,14.179772
6166,48.968357,12.163512,48.968357,12.163512
6167,49.943905,11.564408,49.943905,11.564408
6168,52.37684,13.417797,52.37684,13.417797
6169,48.213802,8.230922,48.213802,8.230922
6170,48.213802,8.230922,48.213802,8.230922
6171,49.321804,8.429575,49.321804,8.429575
6172,50.084263,8.444498,50.084263,8.444498
6173,52.1309,8.702187,52.1309,8.702187
6174,50.85732,7.085516,50.85732,7.085516
6175,50.85732,7.085516,50.85732,7.085516
6176,50.923946,8.013008,50.923946,8.013008
6177,52.674084,12.930974,52.674084,12.930974
6178,52.258335,10.545027,52.258335,10.545027
6179,51.525894,12.169387,51.525894,12.169387
6180,51.466015,7.080413,51.466015,7.080413
6181,48.67102,9.228053,48.67102,9.228053
6182,48.805984,8.445098,48.805984,8.445098
6183,52.03711,8.916363,52.03711,8.916363
6184,52.03711,8.916363,52.03711,8.916363
6185,54.044197,13.693011,54.044197,13.693011
6186,53.508194,9.853908,53.508194,9.853908
6187,53.586887,10.044099,53.586887,10.044099
6188,49.66155,11.304579,49.66155,11.304579
6189,49.813416,8.784117,49.813416,8.784117
6190,51.132545,6.907721,51.132545,6.907721
6191,49.624855,11.039909,49.624855,11.039909
6192,53.41771,10.365409,53.41771,10.365409
6193,50.253067,8.41078,50.253067,8.41078
6194,52.39495,9.84249,52.39495,9.84249
6195,51.478443,11.976967,51.478443,11.976967
6196,50.170055,8.336621,50.170055,8.336621
6197,49.359127,6.979837,49.359127,6.979837
6198,48.556957,8.904802,48.556957,8.904802
6199,52.014343,8.919561,52.014343,8.919561
6200,52.014343,8.919561,52.014343,8.919561
6201,50.15733,8.842148,50.15733,8.842148
6202,50.15733,8.842148,50.15733,8.842148
6203,49.003437,9.497467,49.003437,9.497467
6204,51.89757,7.177377,51.89757,7.177377
6205,52.4239,13.680521,52.4239,13.680521
6206,49.767128,12.132835,49.767128,12.132835
6207,48.134857,11.537396,48.134857,11.537396
6208,51.944313,8.349966,51.944313,8.349966
6209,53.250984,10.402419,53.250984,10.402419
6210,53.250984,10.402419,53.250984,10.402419
6211,53.250984,10.402419,53.250984,10.402419
6212,50.858936,12.892657,50.858936,12.892657
6213,51.11916,7.632212,51.11916,7.632212
6214,51.220215,7.19175,51.220215,7.19175
6215,51.77487,12.732096,51.77487,12.732096
6216,49.23846,6.970916,49.23846,6.970916
6217,51.30441,12.425017,51.30441,12.425017
6218,51.71512,12.06737,51.71512,12.06737
6219,51.71512,12.06737,51.71512,12.06737
6220,49.316612,7.27389,49.316612,7.27389
6221,53.49473,12.150613,53.49473,12.150613
6222,48.57691,13.443153,48.57691,13.443153
6223,50.099823,8.658932,50.099823,8.658932
6224,51.28787,7.214882,51.28787,7.214882
6225,52.113354,9.361568,52.113354,9.361568
6226,51.48257,7.490764,51.48257,7.490764
6227,51.95764,7.63462,51.95764,7.63462
6228,48.06656,9.958596,48.06656,9.958596
6229,54.31663,10.15062,54.31663,10.15062
6230,50.74743,7.180548,50.74743,7.180548
6231,49.91682,10.92072,49.91682,10.92072
6232,52.384125,10.41549,52.384125,10.41549
6233,51.325363,7.32453,51.325363,7.32453
6234,52.43217,13.278623,52.43217,13.278623
6235,52.23396,8.023962,52.23396,8.023962
6236,52.503555,10.541245,52.503555,10.541245
6237,53.59529,11.431529,53.59529,11.431529
6238,48.21406,11.543289,48.21406,11.543289
6239,49.731167,12.06591,49.731167,12.06591
6240,49.731167,12.06591,49.731167,12.06591
6241,50.97098,11.030935,50.97098,11.030935
6242,50.897614,7.057102,50.897614,7.057102
6243,53.25197,7.93991,53.25197,7.93991
6244,51.16229,6.86851,51.16229,6.86851
6245,49.44042,11.119715,49.44042,11.119715
6246,51.98399,9.135839,51.98399,9.135839
6247,49.774857,10.469694,49.774857,10.469694
6248,51.94826,7.008862,51.94826,7.008862
6249,52.27194,8.086191,52.27194,8.086191
6250,51.267998,8.862058,51.267998,8.862058
6251,50.05807,8.688023,50.05807,8.688023
6252,49.797977,8.832244,49.797977,8.832244
6253,51.07398,13.690154,51.07398,13.690154
6254,49.722073,8.400344,49.722073,8.400344
6255,52.769466,11.174949,52.769466,11.174949
6256,50.757362,6.100907,50.757362,6.100907
6257,50.98597,14.945406,50.98597,14.945406
6258,50.98597,14.945406,50.98597,14.945406
6259,49.93163,8.659004,49.93163,8.659004
6260,50.002785,8.654276,50.002785,8.654276
6261,52.543217,13.058066,52.543217,13.058066
6262,52.222694,10.906194,52.222694,10.906194
6263,49.486973,9.781414,49.486973,9.781414
6264,49.825287,7.050104,49.825287,7.050104
6265,54.35231,10.5424,54.35231,10.5424
6266,51.42585,6.975194,51.42585,6.975194
6267,51.273033,7.177638,51.273033,7.177638
6268,48.483086,9.255226,48.483086,9.255226
6269,47.80282,11.080755,47.80282,11.080755
6270,49.31554,7.342741,49.31554,7.342741
6271,51.101357,14.037497,51.101357,14.037497
6272,50.10556,8.650854,50.10556,8.650854
6273,53.24532,10.34331,53.24532,10.34331
6274,53.24532,10.34331,53.24532,10.34331
6275,51.142532,6.891929,51.142532,6.891929
6276,48.10851,11.284286,48.10851,11.284286
6277,48.10851,11.284286,48.10851,11.284286
6278,51.400368,12.40042,51.400368,12.40042
6279,51.400368,12.40042,51.400368,12.40042
6280,54.399776,10.117693,54.399776,10.117693
6281,49.404545,11.114972,49.404545,11.114972
6282,54.459736,9.27568,54.459736,9.27568
6283,50.511845,12.391622,50.511845,12.391622
6284,52.39402,13.578327,52.39402,13.578327
6285,49.035286,8.385809,49.035286,8.385809
6286,51.80857,8.671042,51.80857,8.671042
6287,50.823826,11.583537,50.823826,11.583537
6288,51.368847,10.866858,51.368847,10.866858
6289,52.12402,8.669497,52.12402,8.669497
6290,50.801224,8.759909,50.801224,8.759909
6291,50.31994,10.21627,50.31994,10.21627
6292,51.944866,8.885524,51.944866,8.885524
6293,51.944866,8.885524,51.944866,8.885524
6294,51.87003,8.541263,51.87003,8.541263
6295,51.87003,8.541263,51.87003,8.541263
6296,48.78139,13.438006,48.78139,13.438006
6297,51.475555,6.701279,51.475555,6.701279
6298,50.881386,12.85314,50.881386,12.85314
6299,52.403503,12.157497,52.403503,12.157497
6300,50.12456,10.87911,50.12456,10.87911
6301,52.386967,9.596603,52.386967,9.596603
6302,49.31855,7.339242,49.31855,7.339242
6303,48.832115,9.264008,48.832115,9.264008
6304,49.408344,11.009581,49.408344,11.009581
6305,50.90953,7.884855,50.90953,7.884855
6306,51.37582,13.755777,51.37582,13.755777
6307,51.99841,7.508748,51.99841,7.508748
6308,51.94006,8.887428,51.94006,8.887428
6309,48.146183,11.637585,48.146183,11.637585
6310,48.146183,11.637585,48.146183,11.637585
6311,53.14731,7.472791,53.14731,7.472791
6312,52.383743,9.988206,52.383743,9.988206
6313,48.551517,13.113562,48.551517,13.113562
6314,50.340816,9.510662,50.340816,9.510662
6315,53.48085,10.006406,53.48085,10.006406
6316,48.574223,11.426813,48.574223,11.426813
6317,48.574223,11.426813,48.574223,11.426813
6318,51.30111,6.739161,51.30111,6.739161
6319,52.24116,8.032295,52.24116,8.032295
6320,51.134953,9.414016,51.134953,9.414016
6321,53.638992,7.215261,53.638992,7.215261
6322,52.85784,11.151986,52.85784,11.151986
6323,53.06969,8.787947,53.06969,8.787947
6324,52.193977,10.456848,52.193977,10.456848
6325,52.193977,10.456848,52.193977,10.456848
6326,50.795013,8.76177,50.795013,8.76177
6327,52.544464,13.151546,52.544464,13.151546
6328,53.837265,9.99329,53.837265,9.99329
6329,50.161125,8.516465,50.161125,8.516465
6330,54.78096,9.437603,54.78096,9.437603
6331,49.98456,7.935547,49.98456,7.935547
