stop_name,stop_id,stop_lat,stop_lon
Frankfurt(M) Flughafen Fernbf,9163,50.053165,8.570185
Frankfurt(M) Flughafen Regionalbf,10629,50.05122,8.571251
Frankfurt(M) Flughafen Regionalbf,11861,50.05122,8.571251
Frankfurt(M) Flughafen Regionalbf,11956,50.05122,8.571251
Frankfurt(M) Flughafen Regionalbf,9604,50.05122,8.571251
Frankfurt(M)Galluswarte,13385,50.10403,8.64472
Frankfurt(M)Galluswarte,8551,50.10403,8.64472
Frankfurt(M)Hauptwache,10141,50.113926,8.678947
Frankfurt(M)Hauptwache,4243,50.113926,8.678947
Frankfurt(M)Konstablerwache,10035,50.114624,8.687098
Frankfurt(M)Konstablerwache,10308,50.114624,8.687098
Frankfurt(M)Lokalbahnhof,1275,50.102173,8.693025
Frankfurt(M)Lokalbahnhof,653,50.102173,8.693025
Frankfurt(M)Mühlberg,12641,50.10161,8.701504
Frankfurt(M)Mühlberg,12716,50.10161,8.701504
Frankfurt(M)Ostendstraße,12423,50.11256,8.696987
Frankfurt(M)Ostendstraße,8929,50.11256,8.696987
Frankfurt(M)Stresemannallee,13413,50.094437,8.671248
Frankfurt(M)Stresemannallee,4122,50.094437,8.671248
Frankfurt(M)Taunusanlage,11678,50.113564,8.668864
Frankfurt(M)Taunusanlage,9832,50.113564,8.668864
Frankfurt(Main)-Gateway Gardens,13890,50.056576,8.594495
Frankfurt(Main)-Gateway Gardens,6764,50.056576,8.594495
Frankfurt(Main)Hbf,10118,50.107143,8.663789
Frankfurt(Main)Hbf,10582,50.107143,8.663789
Frankfurt(Main)Hbf,10601,50.107143,8.663789
Frankfurt(Main)Hbf,1101,50.107143,8.663789
Frankfurt(Main)Hbf,11415,50.107143,8.663789
Frankfurt(Main)Hbf,11522,50.107143,8.663789
Frankfurt(Main)Hbf,11904,50.107143,8.663789
Frankfurt(Main)Hbf,1216,50.107143,8.663789
Frankfurt(Main)Hbf,12246,50.107143,8.663789
Frankfurt(Main)Hbf,14126,50.107143,8.663789
Frankfurt(Main)Hbf,14220,50.107143,8.663789
Frankfurt(Main)Hbf,2622,50.107143,8.663789
Frankfurt(Main)Hbf,2793,50.107143,8.663789
Frankfurt(Main)Hbf,3226,50.107143,8.663789
Frankfurt(Main)Hbf,3320,50.107143,8.663789
Frankfurt(Main)Hbf,336,50.107143,8.663789
Frankfurt(Main)Hbf,3369,50.107143,8.663789
Frankfurt(Main)Hbf,4834,50.107143,8.663789
Frankfurt(Main)Hbf,6172,50.107143,8.663789
Frankfurt(Main)Hbf,7406,50.107143,8.663789
Frankfurt(Main)Hbf,7715,50.107143,8.663789
Frankfurt(Main)Hbf,7839,50.107143,8.663789
Frankfurt(Main)Hbf,7895,50.107143,8.663789
Frankfurt(Main)Hbf,8134,50.107143,8.663789
Frankfurt(Main)Hbf,8372,50.107143,8.663789
Frankfurt(Main)Hbf,9090,50.107143,8.663789
Frankfurt(Main)Hbf,941,50.107143,8.663789
Frankfurt(Main)Messe,12608,50.112003,8.643374
Frankfurt(Main)Messe,3333,50.112003,8.643374
Frankfurt(Main)Ost,11603,50.112576,8.70864
Frankfurt(Main)Ost,11773,50.112576,8.70864
Frankfurt(Main)Süd,11614,50.099365,8.686457
Frankfurt(Main)Süd,13646,50.099365,8.686457
Frankfurt(Main)Süd,2881,50.099365,8.686457
Frankfurt(Main)Süd,2993,50.099365,8.686457
Frankfurt(Main)Süd,3386,50.099365,8.686457
Frankfurt(Main)Süd,3753,50.099365,8.686457
Frankfurt(Main)Süd,6147,50.099365,8.686457
Frankfurt(Main)Süd,8327,50.099365,8.686457
Frankfurt(Main)Süd,8753,50.099365,8.686457
Frankfurt(Main)Süd,9725,50.099365,8.686457
Frankfurt(Main)West,11185,50.118862,8.639335
Frankfurt(Main)West,12705,50.118862,8.639335
Frankfurt(Main)West,1720,50.118862,8.639335
Frankfurt(Main)West,6239,50.118862,8.639335
Frankfurt(Main)West,8794,50.118862,8.639335
Frankfurt(Main)West,9643,50.118862,8.639335
Frankfurt(Oder),10520,52.336414,14.546496
Frankfurt(Oder),12939,52.336414,14.546496
Frankfurt(Oder),1682,52.336414,14.546496
Frankfurt(Oder),5131,52.336414,14.546496
Frankfurt(Oder),5300,52.336414,14.546496
Frankfurt(Oder),9755,52.336414,14.546496
Frankfurt(Oder)(Gr),10166,52.321175,14.576403
Frankfurt(Oder)-Neuberesinchen,11699,52.32233,14.54605
Frankfurt-Berkersheim,13551,50.176487,8.697827
Frankfurt-Berkersheim,9475,50.176487,8.697827
Frankfurt-Eschersheim,7973,50.158585,8.655431
Frankfurt-Eschersheim,8604,50.158585,8.655431
Frankfurt-Frankfurter Berg,14498,50.170265,8.676551
Frankfurt-Frankfurter Berg,5555,50.170265,8.676551
Frankfurt-Griesheim,1054,50.094334,8.606394
Frankfurt-Griesheim,13029,50.094334,8.606394
Frankfurt-Griesheim,14103,50.094334,8.606394
Frankfurt-Höchst,12311,50.102634,8.54237
Frankfurt-Höchst,1241,50.102634,8.54237
Frankfurt-Höchst,13525,50.102634,8.54237
Frankfurt-Höchst,13871,50.102634,8.54237
Frankfurt-Höchst,14365,50.102634,8.54237
Frankfurt-Höchst,14869,50.102634,8.54237
Frankfurt-Höchst,2575,50.102634,8.54237
Frankfurt-Höchst,5762,50.102634,8.54237
Frankfurt-Höchst,7566,50.102634,8.54237
Frankfurt-Höchst,849,50.102634,8.54237
Frankfurt-Höchst,9120,50.102634,8.54237
Frankfurt-Höchst,9252,50.102634,8.54237
Frankfurt-Höchst Farbwerke,5447,50.098557,8.528732
Frankfurt-Höchst Farbwerke,7568,50.098557,8.528732
Frankfurt-Höchst Farbwerke,933,50.098557,8.528732
Frankfurt-Louisa,11051,50.083958,8.670369
Frankfurt-Louisa,1209,50.083958,8.670369
Frankfurt-Mainkur,12546,50.1346,8.767437
Frankfurt-Mainkur,9631,50.1346,8.767437
Frankfurt-Nied,6713,50.10252,8.570734
Frankfurt-Nied,8545,50.10252,8.570734
Frankfurt-Niederrad,10552,50.081284,8.637075
Frankfurt-Niederrad,11009,50.081284,8.637075
Frankfurt-Niederrad,1270,50.081284,8.637075
Frankfurt-Niederrad,14156,50.081284,8.637075
Frankfurt-Niederrad,167,50.081284,8.637075
Frankfurt-Rödelheim,14453,50.124615,8.607026
Frankfurt-Rödelheim,14843,50.124615,8.607026
Frankfurt-Rödelheim,5939,50.124615,8.607026
Frankfurt-Sindlingen,777,50.087498,8.512259
Frankfurt-Sindlingen,9872,50.087498,8.512259
Frankfurt-Sossenheim,4225,50.115074,8.553526
Frankfurt-Unterliederbach,7274,50.107964,8.527994
Frankfurt-Zeilsheim,11952,50.090122,8.506011
Frankfurt-Zeilsheim,123,50.090122,8.506011
Frankfurt-Zeilsheim,1734,50.090122,8.506011
Frankleben,12309,51.309563,11.937582
Frankleben,6749,51.309563,11.937582
Frantiskov nad Ploucnici,10796,50.72402,14.331794
Frantiskovy Lazne,13215,50.124454,12.355325
Frantiskovy Lazne Aquaforum,4449,50.11673,12.358997
Frauenau,5773,48.98765,13.300048
Frauenfeld,6611,47.558163,8.89656
Frauenhain,1214,51.384224,13.503636
Frauenhain,2737,51.384224,13.503636
Frechen-Königsdorf,10616,50.9365,6.777846
Frechen-Königsdorf,14364,50.9365,6.777846
Freckleben,262,51.702366,11.54413
Freden(Leine),13110,51.927788,9.899006
Freden(Leine),4697,51.927788,9.899006
Freiberg(Neckar),12035,48.930107,9.197796
Freiberg(Neckar),4813,48.930107,9.197796
Freiberg(Sachs),11351,50.908726,13.344141
Freiberg(Sachs),11663,50.908726,13.344141
Freiberg(Sachs),13613,50.908726,13.344141
Freiberg(Sachs),2149,50.908726,13.344141
Freiberg(Sachs),4542,50.908726,13.344141
Freiburg (Breisgau) Hbf,1655,47.997734,7.841511
Freiburg (Breisgau) Hbf,5405,47.997704,7.841619
Freiburg Klinikum,3961,48.00556,7.842755
Freiburg Messe/Universität,10897,48.012917,7.832668
Freiburg(Breisgau) Hbf,11530,47.997696,7.84117
Freiburg(Breisgau) Hbf,13156,47.997696,7.84117
Freiburg(Breisgau) Hbf,14322,47.997696,7.84117
Freiburg(Breisgau) Hbf,2177,47.997696,7.84117
Freiburg(Breisgau) Hbf,4205,47.997696,7.84117
Freiburg(Breisgau) Hbf,5045,47.997696,7.84117
Freiburg(Breisgau) Hbf,6742,47.997696,7.84117
Freiburg(Breisgau) Hbf,7174,47.997696,7.84117
Freiburg-Herdern,10496,48.008236,7.850973
Freiburg-Herdern,5446,48.008236,7.850973
Freiburg-Landwasser,6617,48.0288,7.81086
Freiburg-Littenweiler,8315,47.98167,7.895133
Freiburg-Littenweiler,9706,47.98167,7.895133
Freiburg-St Georgen,10067,47.975494,7.803006
Freiburg-St Georgen,12437,47.975494,7.803006
Freiburg-Wiehre,3678,47.982414,7.854127
Freiburg-Wiehre,7931,47.982414,7.854127
Freiburg-Zähringen,159,48.024364,7.863734
Freiburg-Zähringen,8264,48.024364,7.863734
Freienohl,10786,51.36642,8.169484
Freienohl,8218,51.36642,8.169484
Freienorla,10094,50.77138,11.540139
Freihalden,3695,48.384705,10.5022
Freihalden,4045,48.384705,10.5022
Freihung,3655,49.62722,11.902879
Freihung,6895,49.62722,11.902879
Freihöls,11589,49.40154,12.019355
Freilassing,10424,47.836918,12.977193
Freilassing,11029,47.836918,12.977193
Freilassing,12264,47.836918,12.977193
Freilassing,2674,47.836918,12.977193
Freilassing,5625,47.836918,12.977193
Freilassing,8903,47.836918,12.977193
Freilassing,9962,47.836918,12.977193
Freilassing-Hofham,13689,47.831196,12.968277
Freimersheim(Rheinh),14642,49.710777,8.086508
Freinsheim,4968,49.50149,8.205192
Freinsheim,9274,49.50149,8.205192
Freinsheim,9584,49.50149,8.205192
Freising,13281,48.395195,11.744539
Freising,13667,48.395195,11.744539
Freising,4650,48.395195,11.744539
Freising,4948,48.395195,11.744539
Freising,7802,48.395195,11.744539
Freital-Coßmannsdorf,6926,50.976875,13.624952
Freital-Deuben,14203,50.99936,13.646432
Freital-Deuben,4411,50.99936,13.646432
Freital-Deuben,5680,50.99936,13.646432
Freital-Hainsberg,14562,50.9889,13.637938
Freital-Hainsberg,369,50.9889,13.637938
Freital-Hainsberg,5381,50.9889,13.637938
Freital-Hainsberg,7645,50.9889,13.637938
Freital-Hainsberg West,11292,50.981083,13.622714
Freital-Hainsberg West,12820,50.981083,13.622714
Freital-Hainsberg West,2234,50.981083,13.622714
Freital-Potschappel,10585,51.013893,13.662552
Freital-Potschappel,1723,51.013893,13.662552
Freital-Potschappel,4716,51.013893,13.662552
Frellstedt,12505,52.21375,10.909994
Frellstedt,8862,52.21375,10.909994
Frelsdorf,5272,53.501305,8.901283
Fremersdorf,13969,49.410084,6.647867
Fremersdorf,5023,49.410084,6.647867
Frenz,1488,51.749195,11.898933
Frenz,5819,51.749195,11.898933
Fresenburg,10823,53.842598,10.390584
Fretzdorf,7165,53.065105,12.545846
Freudenberg-Kirschfurt,1958,49.743755,9.317981
Freudenstadt Hbf,11553,48.460323,8.428803
Freudenstadt Hbf,2898,48.460323,8.428803
Freusburg Siedlung,11078,50.815983,7.897253
Freusburg Siedlung,8924,50.815983,7.897253
Freyburg(Unstrut),8041,51.20908,11.767313
Frickenhausen,7382,48.59535,9.358143
Frickenhausen Kelterstr.,4405,48.592056,9.364464
Frickhofen,3101,50.50491,8.030676
Fridingen(b Tuttlingen),10226,48.031822,8.93606
Fridingen(b Tuttlingen),11620,48.031822,8.93606
Fridolfing,10217,47.984203,12.799689
Fridolfing,897,47.984203,12.799689
Friedberg Süd,4125,50.32028,8.747646
Friedberg(Augsburg),4406,48.352043,10.982487
Friedberg(Augsburg),5780,48.352043,10.982487
Friedberg(Hess),1005,50.332607,8.762056
Friedberg(Hess),10302,50.332607,8.762056
Friedberg(Hess),11945,50.332607,8.762056
Friedberg(Hess),12518,50.332607,8.762056
Friedberg(Hess),13887,50.332607,8.762056
Friedberg(Hess),3077,50.332607,8.762056
Friedberg(Hess),5055,50.332607,8.762056
Friedberg(Hess),5100,50.332607,8.762056
Friedberg(Hess),6105,50.332607,8.762056
Friedberg(Hess),7616,50.332607,8.762056
Friedelhausen,1921,50.671608,8.710961
Friedelhausen,9773,50.671608,8.710961
Friedensdorf(Lahn),11791,50.85746,8.560747
Friedensdorf(Lahn),5279,50.85746,8.560747
Friedersdorf(Königs Wusterhausen),3764,52.289562,13.786518
Friedewald(Kr Dresden) Bad,6456,51.137947,13.662422
Friedewald(Kr Dresden)Hp,4691,51.1313,13.651873
Friedland(Han),4012,51.421562,9.914746
Friedland(Han),8951,51.421562,9.914746
Friedrich Wilhelmshütte,10224,50.802044,7.159382
Friedrich Wilhelmshütte,6315,50.802044,7.159382
Friedrichroda,2650,50.862152,10.576685
Friedrichsdorf(Taunus),5314,50.25249,8.644776
Friedrichsdorf(Taunus),6014,50.25249,8.644776
Friedrichsdorf(Taunus),87,50.25249,8.644776
Friedrichsfeld(Niederrhein),3803,51.628487,6.645499
Friedrichsfeld(Niederrhein),9602,51.628487,6.645499
Friedrichsgabe,8394,53.728874,9.98886
Friedrichshafen Flughafen,12098,47.672215,9.523714
Friedrichshafen Flughafen,14150,47.672215,9.523714
Friedrichshafen Hafen,14300,47.651207,9.482819
Friedrichshafen Hafen,4132,47.651207,9.482819
Friedrichshafen Landratsamt,5482,47.657146,9.451988
Friedrichshafen Ost,1348,47.651707,9.502018
Friedrichshafen Stadt,3945,47.653225,9.4739
Friedrichshafen Stadt,63,47.653225,9.4739
Friedrichshafen Stadt,7567,47.653225,9.4739
Friedrichshafen Stadt,9038,47.653225,9.4739
Friedrichshafen Stadt,938,47.653225,9.4739
Friedrichshafen-Fischbach,8012,47.67248,9.417383
Friedrichshafen-Kluftern,14001,47.68815,9.409515
Friedrichshafen-Manzell,12903,47.66432,9.429156
Friedrichshafen-Manzell,978,47.66432,9.429156
Friedrichsplatz  Ri. Königsplatz,14776,51.314182,9.495318
Friedrichsplatz  Ri. Rathaus,11082,51.314182,9.495318
Friedrichsruhe(Meck),4364,53.524803,11.739088
Friedrichssegen,1153,50.311954,7.650733
Friedrichssegen,14058,50.311954,7.650733
Friedrichstadt,1188,54.377487,9.079258
Friedrichstadt,9656,54.377487,9.079258
Friedrichstal Mitte,5186,49.10453,8.475308
Friedrichstal Mitte,6103,49.104156,8.475209
Friedrichstal Nord,2092,49.109264,8.476656
Friedrichstal Nord,514,49.108574,8.476404
Friedrichstal St-Riquier-Platz,10719,49.10087,8.474347
Friedrichstal St-Riquier-Platz,14555,49.101162,8.474464
Friedrichstal(Baden),4398,49.10097,8.474139
Friedrichstal(Baden),7557,49.10097,8.474139
Friedrichsthal(Saar),11421,49.32006,7.08913
Friedrichsthal(Saar),13339,49.32006,7.08913
Friedrichsthal(Saar) Mitte,11951,49.32716,7.093916
Friedrichsthal(Saar) Mitte,9250,49.32716,7.093916
Friedrichsthal(b Bayreuth),12844,49.962597,11.627833
Friedrichswalde(bei Eberswalde),6696,53.030373,13.703148
Friesack(Mark),4656,52.76071,12.587542
Friesack(Mark),8120,52.76071,12.587542
Friesenheim(Baden),1404,48.381588,7.862948
Friesenheim(Baden),634,48.381588,7.862948
Friesenheim(Baden),9432,48.381588,7.862948
Frimmersdorf,1515,51.046143,6.566541
Frisvadvej st,12780,55.627598,8.487159
Fritzlar,11473,51.12522,9.282089
Frohburg,2306,51.06916,12.559288
Frommern,3530,48.244034,8.872122
Fronhausen(Lahn),1776,50.706333,8.698651
Fronhausen(Lahn),3000,50.706333,8.698651
Frose,6886,51.793636,11.374843
Frose,7770,51.793636,11.374843
Frydlant v Cechach,13734,50.91894,15.07303
Frydlant v Cechach predm.,7260,50.926865,15.076524
Frömern,6355,51.499264,7.735929
Fröndenberg,12993,51.471252,7.762198
Fröndenberg,13070,51.471252,7.762198
Fröndenberg,6347,51.471252,7.762198
Fröndenberg,6389,51.471252,7.762198
Fröndenberg,6473,51.471252,7.762198
Fröttstädt,12445,50.93036,10.573019
Fröttstädt,1425,50.93036,10.573019
Fröttstädt,3996,50.93036,10.573019
Fulda,11481,50.55472,9.683977
Fulda,11829,50.55472,9.683977
Fulda,12164,50.55472,9.683977
Fulda,12671,50.55472,9.683977
Fulda,14446,50.55472,9.683977
Fulda,1797,50.55472,9.683977
Fulda,2420,50.55472,9.683977
Fulda,2851,50.55472,9.683977
Fulda,4590,50.55472,9.683977
Fulda,4680,50.55472,9.683977
Fuldatal-Ihringshausen,11774,51.34859,9.52607
Fuldatal-Ihringshausen,14079,51.34859,9.52607
Furschenbach,6169,48.579765,8.135178
Furth im Wald,11942,49.30981,12.838811
Furth im Wald,3167,49.30981,12.838811
Furth im Wald,4839,49.30981,12.838811
Furth im Wald(Gr),1583,49.330765,12.879116
Furth(b Deisenhofen),8584,48.035522,11.593281
Furth(b Deisenhofen),9709,48.035522,11.593281
Fährbrücke,2710,50.650124,12.619722
Fährbrücke,3532,50.650124,12.619722
Föhren,10022,49.857098,6.767531
Föhren,8916,49.857098,6.767531
Förbau,10016,50.20752,11.910685
Förbau,990,50.20752,11.910685
Förderstedt,11047,51.90352,11.633757
Förderstedt,3190,51.90352,11.633757
Förtha(Eisenach),3781,50.938854,10.262007
Förtha(Eisenach),4144,50.938854,10.262007
Förtschendorf,11590,50.392902,11.350128
Förtschendorf,1327,50.392902,11.350128
Fürfurt,11294,50.430492,8.253138
Fürfurt,9995,50.430492,8.253138
Fürstenberg(Havel),10294,53.186783,13.139273
Fürstenberg(Havel),11359,53.186783,13.139273
Fürstenberg(Havel),5731,53.186783,13.139273
Fürstenfeldbruck,10905,48.171658,11.262148
Fürstenfeldbruck,4935,48.171658,11.262148
Fürstenfeldbruck,5831,48.171658,11.262148
Fürstenwalde Süd,9545,52.341896,14.086609
Fürstenwalde(Spree),10435,52.36686,14.05964
Fürstenwalde(Spree),11199,52.36686,14.05964
Fürstenwalde(Spree),14665,52.36686,14.05964
Fürstenzell,2064,48.51318,13.333817
Fürstenzell,4056,48.51318,13.333817
Fürth Westvorstadt,6409,49.46903,10.971479
Fürth(Bay)Hbf,10832,49.469707,10.989988
Fürth(Bay)Hbf,11705,49.469707,10.989988
Fürth(Bay)Hbf,12508,49.469707,10.989988
Fürth(Bay)Hbf,1422,49.469707,10.989988
Fürth(Bay)Hbf,14426,49.469707,10.989988
Fürth(Bay)Hbf,158,49.469707,10.989988
Fürth(Bay)Hbf,2695,49.469707,10.989988
Fürth(Bay)Hbf,3826,49.469707,10.989988
Fürth(Bay)Hbf,5477,49.469707,10.989988
Fürth(Bay)Hbf,5711,49.469707,10.989988
Fürth(Odenw),12303,49.648533,8.781003
Fürth-Burgfarrnbach,1660,49.49103,10.923627
Fürth-Burgfarrnbach,3140,49.49103,10.923627
Fürth-Burgfarrnbach,8570,49.49103,10.923627
Fürth-Dambach,9903,49.46074,10.970196
Fürth-Unterfarrnbach,14312,49.483315,10.967027
Fürth-Unterfarrnbach,6591,49.483315,10.967027
Fürth-Unterfürberg,3704,49.474915,10.957532
Fürth-Unterfürberg,7364,49.474915,10.957532
Füssen,13997,47.570496,10.697813
Füssen,5480,47.570496,10.697813
Gaarde st(DK),10539,55.764065,8.611395
Gablingen,10365,48.463417,10.850752
Gablingen,14875,48.463417,10.850752
Gablingen,5508,48.463417,10.850752
Gadebusch,8143,53.705173,11.119425
Gaildorf West,4506,49.003822,9.753892
Gaildorf West,4738,49.003822,9.753892
Gaildorf West,8790,49.003822,9.753892
Gaimersheim,3916,48.79879,11.36979
Gaimersheim,8889,48.79879,11.36979
Gaißach,4400,47.73747,11.575401
Gambsheim,1479,48.694973,7.879199
Gamburg(Tauber),3010,49.698296,9.59558
Gamburg(Tauber),6960,49.698296,9.59558
Gammertingen,2626,48.250698,9.217149
Gammertingen Europastraße,1033,48.242943,9.210452
Ganderkesee,9952,53.03525,8.542777
Gangloffsömmern,4852,51.19147,10.954856
Garbeck,10213,51.32146,7.839903
Garbenteich,4857,50.540287,8.745273
Garching(Alz),11041,48.13037,12.57299
Garching(Alz),11062,48.13037,12.57299
Garching(Alz),579,48.13037,12.57299
Gardelegen,5148,52.518375,11.404536
Gardelegen,6512,52.518375,11.404536
Garding,6641,54.327015,8.783783
Garftitz,9311,54.37771,13.637847
Garmisch-Partenkirchen,10222,47.49145,11.097013
Garmisch-Partenkirchen,1127,47.49145,11.097013
Garmisch-Partenkirchen,12666,47.49145,11.097013
Garmisch-Partenkirchen,1878,47.49145,11.097013
Garmisch-Partenkirchen,9164,47.49145,11.097013
Garmisch-Partenkirchen Hausberg,4338,47.483288,11.092136
Garmisch-Partenkirchen Hausberg,5171,47.483288,11.092136
Gars(Inn),10885,48.14754,12.29855
Gatersleben,7720,51.82811,11.291362
Gau Algesheim,14517,49.961433,8.016065
Gau Algesheim,14583,49.961433,8.016065
Gau Algesheim,8645,49.961433,8.016065
Gau Algesheim,9582,49.961433,8.016065
Gau Bickelheim,4801,49.840294,8.020291
Gaubüttelbrunn,2376,49.634438,9.854452
Gaubüttelbrunn,4722,49.634438,9.854452
Gauselfingen,1609,48.27582,9.164219
Gauting,11158,48.07066,11.376146
Gauting,14229,48.07066,11.376146
Gauting,449,48.07066,11.376146
Gebelkofen Abzw.,7245,48.93516,12.165884
Gebra(Hainleite),14716,51.427155,10.595388
Gebra(Hainleite),2299,51.427155,10.595388
Geeste,619,52.598095,7.312044
Geeste,9632,52.598095,7.312044
Geestenseth,215,53.506733,8.858373
Geestenseth,5676,53.506733,8.858373
Geestgottberg,6042,52.95574,11.736957
Geestgottberg,9464,52.95574,11.736957
Gehlberg,6257,50.68377,10.769351
Geigant,13686,49.323353,12.681424
Geilenkirchen,13226,50.96104,6.124518
Geilenkirchen,229,50.96104,6.124518
Geilenkirchen,3117,50.96104,6.124518
Geilhausen,8094,50.77157,7.638667
Geiselhöring,1037,48.82239,12.392077
Geiselhöring,8666,48.82239,12.392077
Geisenbrunn,6676,48.109158,11.324847
Geisenbrunn,8970,48.109158,11.324847
Geisenhausen,14773,48.47396,12.248327
Geisenhausen,14916,48.47396,12.248327
Geisenheim,11266,49.985973,7.968804
Geisenheim,1919,49.985973,7.968804
Geising,11470,50.7607,13.786064
Geisingen,7549,47.92134,8.653951
Geisingen,8257,47.92134,8.653951
Geisingen-Aulfingen,4182,47.88641,8.661611
Geisingen-Hausen,11595,47.912445,8.678602
Geisingen-Kirchen,14142,47.905064,8.674345
Geisingen-Leipferdingen,8908,47.86917,8.654687
Geislingen(Steige),12097,48.619358,9.841941
Geislingen(Steige),13125,48.619358,9.841941
Geislingen(Steige),2913,48.619358,9.841941
Geislingen(Steige)West,11977,48.630768,9.821909
Geislingen(Steige)West,6099,48.630768,9.821909
Geitau,2228,47.693886,11.966403
Geithain,2693,51.058216,12.697455
Geithain,3169,51.058216,12.697455
Geithain,4982,51.058216,12.697455
Geithain,5914,51.058216,12.697455
Gelbensande,1836,54.198696,12.304809
Gelbensande,3580,54.198696,12.304809
Geldern,10430,51.51329,6.319336
Geldern,1698,51.51329,6.319336
Gelnhausen,3351,50.196342,9.189278
Gelnhausen,4753,50.196342,9.189278
Gelnhausen,712,50.196342,9.189278
Gelnhausen,8106,50.196342,9.189278
Gelsenkirchen Hbf,1562,51.5049,7.102455
Gelsenkirchen Hbf,3100,51.5049,7.102455
Gelsenkirchen Hbf,3216,51.5049,7.102455
Gelsenkirchen Hbf,4397,51.5049,7.102455
Gelsenkirchen Hbf,5217,51.5049,7.102455
Gelsenkirchen Hbf,9201,51.5049,7.102455
Gelsenkirchen Zoo,14055,51.537685,7.111104
Gelsenkirchen Zoo,14462,51.537685,7.111104
Gelsenkirchen-Buer Nord,6754,51.587246,7.050593
Gelsenkirchen-Buer Nord,7315,51.587246,7.050593
Gelsenkirchen-Buer Süd,14278,51.549084,7.040156
Gelsenkirchen-Hassel,12258,51.61086,7.066571
Gelsenkirchen-Hassel,8111,51.61086,7.066571
Gelsenkirchen-Rotthausen,4864,51.49264,7.089009
Gelsenkirchen-Rotthausen,7928,51.49264,7.089009
Geltendorf,11006,48.10599,11.037455
Geltendorf,1106,48.10599,11.037455
Geltendorf,1459,48.10599,11.037455
Geltendorf,2107,48.10599,11.037455
Geltendorf,4110,48.10599,11.037455
Geltendorf,8307,48.10599,11.037455
Gemünden(Main),11599,50.05002,9.699894
Gemünden(Main),13687,50.05002,9.699894
Gemünden(Main),14335,50.05002,9.699894
Gemünden(Main),2472,50.05002,9.699894
Gemünden(Main),434,50.05002,9.699894
Gemünden(Main),7331,50.05002,9.699894
Gemünden(Main),7528,50.05002,9.699894
Gemünden(Main),7907,50.05002,9.699894
Genderkingen,3929,48.69584,10.885159
Gendorf,11529,48.179485,12.721098
Gengenbach,4622,48.40466,8.010192
Gengenbach,5266,48.40466,8.010192
Gengenbach,942,48.40466,8.010192
Gennweiler,13071,49.36998,7.049984
Gennweiler,4439,49.36998,7.049984
Gensingen-Horrweiler,11262,49.89826,7.938188
Gensingen-Horrweiler,14681,49.89826,7.938188
Gensingen-Horrweiler,14766,49.89826,7.938188
Gensingen-Horrweiler,8099,49.89826,7.938188
Genthin,1342,52.40322,12.157103
Genthin,14810,52.40322,12.157103
Genthin,3751,52.40322,12.157103
Georgensgmünd,13967,49.18335,11.016176
Georgensgmünd,2610,49.18335,11.016176
Georgensgmünd,715,49.18335,11.016176
Georgensgmünd,7535,49.18335,11.016176
Gera Hbf,10334,50.883423,12.077092
Gera Hbf,10968,50.883423,12.077092
Gera Hbf,13475,50.883423,12.077092
Gera Hbf,2252,50.883423,12.077092
Gera Hbf,3324,50.883423,12.077092
Gera Hbf,3544,50.883423,12.077092
Gera Hbf,3547,50.883423,12.077092
Gera Hbf,4123,50.883423,12.077092
Gera Hbf,5485,50.883423,12.077092
Gera Hbf,5671,50.883423,12.077092
Gera Hbf,584,50.883423,12.077092
Gera Hbf,8159,50.883423,12.077092
Gera Hbf,859,50.883423,12.077092
Gera Süd,10646,50.87116,12.076443
Gera Süd,3294,50.87116,12.076443
Gera Süd,7590,50.87116,12.076443
Gera-Langenberg,4208,50.91697,12.0472
Gera-Zwötzen,13506,50.85005,12.082181
Gera-Zwötzen,6498,50.85005,12.082181
Geraberg,2297,50.71559,10.857196
Geradstetten,10620,48.805202,9.439753
Geradstetten,8298,48.805202,9.439753
Gerhausen,12102,48.39972,9.806227
Gerichshain,13636,51.35388,12.587444
Gerichshain,8856,51.35388,12.587444
Gerlachsheim,12879,49.580887,9.710612
Gerlachsheim,9942,49.580887,9.710612
Gerlenhofen,10772,48.351334,10.037282
Gerlenhofen,5729,48.351334,10.037282
Gerling im Pinzgau,8243,47.390232,12.827291
Gerling im Pinzgau,9677,47.390232,12.827291
Germering-Unterpfaffenhofen,11992,48.12887,11.364023
Germering-Unterpfaffenhofen,5921,48.12887,11.364023
Germering-Unterpfaffenhofen,7582,48.12887,11.364023
Germering-Unterpfaffenhofen,8485,48.12887,11.364023
Germersheim,10880,49.225403,8.365282
Germersheim,12377,49.225403,8.365282
Germersheim,13577,49.225403,8.365282
Germersheim,3716,49.225403,8.365282
Germersheim Mitte/Rhein,13831,49.219875,8.379305
Germersheim Mitte/Rhein,7793,49.219875,8.379305
Gernlinden,8040,48.212765,11.300378
Gernlinden,8261,48.212765,11.300378
Gernrode-Niederorschel,5190,51.383224,10.416533
Gernrode-Niederorschel,58,51.383224,10.416533
Gernsheim,4336,49.753597,8.4902
Gernsheim,9130,49.753597,8.4902
Geroldshausen,10785,49.68694,9.903994
Geroldshausen,9379,49.68694,9.903994
Gersdorf(Görlitz),4820,51.125214,14.85425
Gersdorf(Görlitz),8575,51.125214,14.85425
Gersfeld(Rhön),10200,50.449413,9.914847
Gersthofen,705,48.42302,10.861193
Gersthofen,7463,48.42302,10.861193
Gerstungen,1146,50.964664,10.065041
